#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.671 eV
  -5.600  0.2674E-01  0.3064E+01
  -5.590  0.4066E-01  0.3064E+01
  -5.580  0.5992E-01  0.3065E+01
  -5.570  0.8437E-01  0.3065E+01
  -5.560  0.1138E+00  0.3067E+01
  -5.550  0.1480E+00  0.3068E+01
  -5.540  0.1868E+00  0.3070E+01
  -5.530  0.2297E+00  0.3072E+01
  -5.520  0.2763E+00  0.3075E+01
  -5.510  0.3263E+00  0.3078E+01
  -5.500  0.3789E+00  0.3082E+01
  -5.490  0.4334E+00  0.3086E+01
  -5.480  0.4891E+00  0.3091E+01
  -5.470  0.5451E+00  0.3097E+01
  -5.460  0.6003E+00  0.3103E+01
  -5.450  0.6537E+00  0.3109E+01
  -5.440  0.7043E+00  0.3116E+01
  -5.430  0.7511E+00  0.3124E+01
  -5.420  0.7931E+00  0.3132E+01
  -5.410  0.8295E+00  0.3140E+01
  -5.400  0.8595E+00  0.3149E+01
  -5.390  0.8827E+00  0.3157E+01
  -5.380  0.8987E+00  0.3166E+01
  -5.370  0.9074E+00  0.3176E+01
  -5.360  0.9090E+00  0.3185E+01
  -5.350  0.9039E+00  0.3194E+01
  -5.340  0.8926E+00  0.3203E+01
  -5.330  0.8758E+00  0.3211E+01
  -5.320  0.8546E+00  0.3220E+01
  -5.310  0.8300E+00  0.3228E+01
  -5.300  0.8029E+00  0.3236E+01
  -5.290  0.7746E+00  0.3244E+01
  -5.280  0.7461E+00  0.3251E+01
  -5.270  0.7184E+00  0.3259E+01
  -5.260  0.6922E+00  0.3266E+01
  -5.250  0.6684E+00  0.3272E+01
  -5.240  0.6473E+00  0.3279E+01
  -5.230  0.6294E+00  0.3285E+01
  -5.220  0.6148E+00  0.3291E+01
  -5.210  0.6034E+00  0.3297E+01
  -5.200  0.5950E+00  0.3303E+01
  -5.190  0.5893E+00  0.3309E+01
  -5.180  0.5857E+00  0.3315E+01
  -5.170  0.5838E+00  0.3321E+01
  -5.160  0.5829E+00  0.3327E+01
  -5.150  0.5824E+00  0.3332E+01
